"ID"	"grade"	"cnty"	"dist"	"schl"	"cntyname"	"distname"	"schlname"	"DFG"	"valscllang"	"pplang"	"plang"	"aplang"	"mnscllang"	"paplang"	"paplangnum"	"valsclmath"	"ppmath"	"pmath"	"apmath"	"mnsclmath"	"papmath"	"papmathnum"	"valsclsci"	"ppsci"	"psci"	"apsci"	"mnsclsci"	"papsci"	"papscinum"	"ttltstd"	"ttlpapnam"
2162	"3"	"29"	"4210"	"055"	"OCEAN     "	"POINT PLEASANT BOROUGH"	"NELLIE F BENNETT ELEM SCH"	"FG"	"123"	"16.3"	"81.3"	"2.4"	"212.9"	83.70	102.95	"123"	"5.7"	"48.8"	"45.5"	"242.1"	94.30	115.98	""	""	""	""	""			246.00	218.94
2163	"3"	"29"	"4210"	"   "	"OCEAN     "	"POINT PLEASANT BOROUGH"	""	"FG"	"220"	"23.6"	"72.7"	"3.6"	"210.8"	76.30	167.86	"220"	"8.2"	"48.2"	"43.6"	"239.8"	91.80	201.96	""	""	""	""	""			440.00	369.82
2164	"3"	"29"	"4210"	"060"	"OCEAN     "	"POINT PLEASANT BOROUGH"	"OCEAN ROAD ELEM          "	"FG"	"97"	"33.0"	"61.9"	"5.2"	"208.2"	67.10	65.08	"97"	"11.3"	"47.4"	"41.2"	"236.9"	88.60	85.94	""	""	""	""	""			194.00	151.02
2165	"3"	"29"	"4220"	"   "	"OCEAN     "	"POINT PLEASANT BEACH"	""	"FG"	"55"	"27.3"	"70.9"	"1.8"	"205.4"	72.70	39.98	"55"	"20.0"	"58.2"	"21.8"	"224.7"	80.00	44.00	""	""	""	""	""			110.00	83.98
2166	"3"	"29"	"4220"	"060"	"OCEAN     "	"POINT PLEASANT BEACH"	"G HAROLD ANTRIM ELEM     "	"FG"	"55"	"27.3"	"70.9"	"1.8"	"205.4"	72.70	39.98	"55"	"20.0"	"58.2"	"21.8"	"224.7"	80.00	44.00	""	""	""	""	""			110.00	83.98
2167	"3"	"29"	"4710"	"   "	"OCEAN     "	"SEASIDE HEIGHTS BORO"	""	"A "	"25"	"28.0"	"72.0"	"0.0"	"203.5"	72.00	18.00	"25"	"8.0"	"64.0"	"28.0"	"231.3"	92.00	23.00	""	""	""	""	""			50.00	41.00
2168	"3"	"29"	"4710"	"050"	"OCEAN     "	"SEASIDE HEIGHTS BORO"	"HUGH J BOYD JR. ELEM     "	"A "	"25"	"28.0"	"72.0"	"0.0"	"203.5"	72.00	18.00	"25"	"8.0"	"64.0"	"28.0"	"231.3"	92.00	23.00	""	""	""	""	""			50.00	41.00
2169	"3"	"29"	"5020"	"   "	"OCEAN     "	"STAFFORD TWP"	""	"DE"	"289"	"20.8"	"73.0"	"6.2"	"211.9"	79.20	228.88	"289"	"14.2"	"44.6"	"41.2"	"235.8"	85.80	247.96	""	""	""	""	""			578.00	476.85
2170	"3"	"29"	"5020"	"060"	"OCEAN     "	"STAFFORD TWP"	"MCKINLEY AVE. E.S. "	"DE"	"289"	"20.8"	"73.0"	"6.2"	"211.9"	79.20	228.88	"289"	"14.2"	"44.6"	"41.2"	"235.8"	85.80	247.96	""	""	""	""	""			578.00	476.85
2171	"3"	"29"	"5190"	"065"	"OCEAN     "	"TOMS RIVER REGIONAL"	"CEDAR GROVE ELEM         "	"DE"	"109"	"17.4"	"77.1"	"5.5"	"213.2"	82.60	90.03	"110"	"10.9"	"52.7"	"36.4"	"237.3"	89.10	98.01	""	""	""	""	""			219.00	188.04
2172	"3"	"29"	"5190"	"067"	"OCEAN     "	"TOMS RIVER REGIONAL"	"JOSEPH A. CITTA ELEM     "	"DE"	"111"	"18.0"	"76.6"	"5.4"	"212.6"	82.00	91.02	"111"	"18.0"	"39.6"	"42.3"	"235.7"	81.90	90.90	""	""	""	""	""			222.00	181.92
2173	"3"	"29"	"5190"	"   "	"OCEAN     "	"TOMS RIVER REGIONAL"	""	"DE"	"1164"	"26.1"	"69.5"	"4.4"	"209.3"	73.90	860.19	"1165"	"18.3"	"47.7"	"34.0"	"230.5"	81.70	951.80	""	""	""	""	""			2329.00	1812.00
2174	"3"	"29"	"5190"	"095"	"OCEAN     "	"TOMS RIVER REGIONAL"	"SILVER BAY ELEMENTARY    "	"DE"	"117"	"29.9"	"65.0"	"5.1"	"208.1"	70.10	82.01	"117"	"17.1"	"57.3"	"25.6"	"227.6"	82.90	96.99	""	""	""	""	""			234.00	179.01
2175	"3"	"29"	"5190"	"070"	"OCEAN     "	"TOMS RIVER REGIONAL"	"EAST DOVER ELEM          "	"DE"	"122"	"34.4"	"63.9"	"1.6"	"203.8"	65.50	79.91	"122"	"25.4"	"51.6"	"23.0"	"221.3"	74.60	91.01	""	""	""	""	""			244.00	170.92
2176	"3"	"29"	"5190"	"075"	"OCEAN     "	"TOMS RIVER REGIONAL"	"HOOPER AVE ELEM          "	"DE"	"125"	"25.6"	"70.4"	"4.0"	"210.3"	74.40	93.00	"125"	"18.4"	"43.2"	"38.4"	"231.6"	81.60	102.00	""	""	""	""	""			250.00	195.00
2177	"3"	"29"	"5190"	"107"	"OCEAN     "	"TOMS RIVER REGIONAL"	"WALNUT STREET ELEM       "	"DE"	"143"	"36.4"	"62.9"	"0.7"	"202.3"	63.60	90.94	"143"	"24.5"	"46.2"	"29.4"	"224.7"	75.60	108.10	""	""	""	""	""			286.00	199.05
2178	"3"	"29"	"5190"	"100"	"OCEAN     "	"TOMS RIVER REGIONAL"	"SOUTH TOMS RIVER ELEM    "	"DE"	"47"	"40.4"	"59.6"	"0.0"	"199.5"	59.60	28.01	"47"	"21.3"	"55.3"	"23.4"	"221.2"	78.70	36.98	""	""	""	""	""			94.00	65.00
2179	"3"	"29"	"5190"	"120"	"OCEAN     "	"TOMS RIVER REGIONAL"	"WEST DOVER ELEM          "	"DE"	"62"	"32.3"	"59.7"	"8.1"	"209.7"	67.80	42.03	"62"	"29.0"	"37.1"	"33.9"	"221.4"	71.00	44.02	""	""	""	""	""			124.00	86.05
2180	"3"	"29"	"5190"	"110"	"OCEAN     "	"TOMS RIVER REGIONAL"	"WASHINGTON ST ELEM       "	"DE"	"65"	"16.9"	"78.5"	"4.6"	"215.5"	83.10	54.01	"65"	"15.4"	"55.4"	"29.2"	"228.6"	84.60	54.99	""	""	""	""	""			130.00	109.00
2181	"3"	"29"	"5190"	"090"	"OCEAN     "	"TOMS RIVER REGIONAL"	"PINE BEACH ELEM          "	"DE"	"77"	"26.0"	"68.8"	"5.2"	"207.3"	74.00	56.98	"77"	"22.1"	"53.2"	"24.7"	"223.4"	77.90	59.98	""	""	""	""	""			154.00	116.96
2182	"3"	"29"	"5190"	"080"	"OCEAN     "	"TOMS RIVER REGIONAL"	"NORTH DOVER ELEM         "	"DE"	"92"	"18.5"	"70.7"	"10.9"	"219.5"	81.60	75.07	"92"	"7.6"	"38.0"	"54.3"	"246.7"	92.30	84.91	""	""	""	""	""			184.00	159.98
2183	"3"	"29"	"5190"	"064"	"OCEAN     "	"TOMS RIVER REGIONAL"	"BEACHWOOD ELEM           "	"DE"	"94"	"18.1"	"78.7"	"3.2"	"211.5"	81.90	76.98	"94"	"10.6"	"45.7"	"43.6"	"240.8"	89.30	83.94	""	""	""	""	""			188.00	160.92
2184	"3"	"29"	"5220"	"   "	"OCEAN     "	"TUCKERTON BORO"	""	"CD"	"44"	"63.6"	"36.4"	"0.0"	"192.8"	36.40	16.01	"44"	"38.6"	"50.0"	"11.4"	"202.6"	61.40	27.01	""	""	""	""	""			88.00	43.03
2185	"3"	"29"	"5220"	"050"	"OCEAN     "	"TUCKERTON BORO"	"TUCKERTON ELEM           "	"CD"	"44"	"63.6"	"36.4"	"0.0"	"192.8"	36.40	16.01	"44"	"38.6"	"50.0"	"11.4"	"202.6"	61.40	27.01	""	""	""	""	""			88.00	43.03
2186	"3"	"31"	"0420"	"   "	"PASSAIC   "	"BLOOMINGDALE BORO"	""	"FG"	"62"	"22.6"	"67.7"	"9.7"	"213.8"	77.40	47.98	"62"	"8.1"	"33.9"	"58.1"	"248.3"	92.00	57.04	""	""	""	""	""			124.00	105.02
2187	"3"	"31"	"0420"	"030"	"PASSAIC   "	"BLOOMINGDALE BORO"	"SAMUEL R. DONALD E.S. "	"FG"	"62"	"22.6"	"67.7"	"9.7"	"213.8"	77.40	47.98	"62"	"8.1"	"33.9"	"58.1"	"248.3"	92.00	57.04	""	""	""	""	""			124.00	105.02
2188	"3"	"31"	"0900"	"170"	"PASSAIC   "	"CLIFTON"	"NUMBER 12                "	"CD"	"106"	"38.7"	"61.3"	"0.0"	"200.0"	61.30	64.97	"106"	"20.8"	"58.5"	"20.8"	"219.1"	79.30	84.05	""	""	""	""	""			212.00	149.03
2189	"3"	"31"	"0900"	"210"	"PASSAIC   "	"CLIFTON"	"NUMBER 16                "	"CD"	"19"	"5.3"	"84.2"	"10.5"	"222.6"	94.70	17.99	"19"	"0.0"	"26.3"	"73.7"	"260.8"	100.00	19.00	""	""	""	""	""			38.00	36.99
2190	"3"	"31"	"0900"	"190"	"PASSAIC   "	"CLIFTON"	"NUMBER 14                "	"CD"	"33"	"33.3"	"66.7"	"0.0"	"204.9"	66.70	22.01	"34"	"20.6"	"47.1"	"32.4"	"225.9"	79.50	27.03	""	""	""	""	""			67.00	49.04
2191	"3"	"31"	"0900"	"140"	"PASSAIC   "	"CLIFTON"	"NUMBER 8                 "	"CD"	"36"	"41.7"	"58.3"	"0.0"	"205.4"	58.30	20.98	"36"	"13.9"	"55.6"	"30.6"	"231.1"	86.20	31.03	""	""	""	""	""			72.00	52.02
2192	"3"	"31"	"0900"	"110"	"PASSAIC   "	"CLIFTON"	"NUMBER 4                 "	"CD"	"44"	"68.2"	"31.8"	"0.0"	"187.0"	31.80	13.99	"44"	"52.3"	"34.1"	"13.6"	"199.5"	47.70	20.98	""	""	""	""	""			88.00	34.98
2193	"3"	"31"	"0900"	"120"	"PASSAIC   "	"CLIFTON"	"NUMBER 5                 "	"CD"	"44"	"22.7"	"72.7"	"4.5"	"209.2"	77.20	33.96	"44"	"9.1"	"43.2"	"47.7"	"247.9"	90.90	39.99	""	""	""	""	""			88.00	73.96
2194	"3"	"31"	"0900"	"080"	"PASSAIC   "	"CLIFTON"	"NUMBER 1                 "	"CD"	"50"	"38.0"	"62.0"	"0.0"	"202.0"	62.00	31.00	"50"	"24.0"	"50.0"	"26.0"	"223.0"	76.00	38.00	""	""	""	""	""			100.00	69.00
2195	"3"	"31"	"0900"	"150"	"PASSAIC   "	"CLIFTON"	"NUMBER 9                 "	"CD"	"56"	"37.5"	"60.7"	"1.8"	"202.4"	62.50	35.00	"56"	"21.4"	"48.2"	"30.4"	"227.9"	78.60	44.01	""	""	""	""	""			112.00	79.01
2196	"3"	"31"	"0900"	"200"	"PASSAIC   "	"CLIFTON"	"NUMBER 15                "	"CD"	"59"	"47.5"	"52.5"	"0.0"	"196.4"	52.50	30.97	"59"	"28.8"	"57.6"	"13.6"	"212.0"	71.20	42.00	""	""	""	""	""			118.00	72.98
2197	"3"	"31"	"0900"	"100"	"PASSAIC   "	"CLIFTON"	"NUMBER 3                 "	"CD"	"64"	"57.8"	"42.2"	"0.0"	"196.6"	42.20	27.00	"63"	"44.4"	"38.1"	"17.5"	"206.9"	55.60	35.02	""	""	""	""	""			127.00	62.03
2198	"3"	"31"	"0900"	"090"	"PASSAIC   "	"CLIFTON"	"NUMBER 2                 "	"CD"	"65"	"24.6"	"75.4"	"0.0"	"206.9"	75.40	49.01	"65"	"16.9"	"46.2"	"36.9"	"231.0"	83.10	54.01	""	""	""	""	""			130.00	103.02
2199	"3"	"31"	"0900"	"160"	"PASSAIC   "	"CLIFTON"	"NUMBER 11                "	"CD"	"82"	"42.7"	"56.1"	"1.2"	"198.2"	57.30	46.98	"82"	"26.8"	"51.2"	"22.0"	"219.1"	73.20	60.02	""	""	""	""	""			164.00	107.01
2200	"3"	"31"	"0900"	"230"	"PASSAIC   "	"CLIFTON"	"NUMBER 17                "	"CD"	"82"	"42.7"	"56.1"	"1.2"	"199.8"	57.30	46.98	"82"	"25.6"	"43.9"	"30.5"	"224.4"	74.40	61.00	""	""	""	""	""			164.00	107.99
2201	"3"	"31"	"0900"	"   "	"PASSAIC   "	"CLIFTON"	""	"CD"	"824"	"40.5"	"58.6"	"0.8"	"200.7"	59.40	489.45	"824"	"25.2"	"48.2"	"26.6"	"222.0"	74.80	616.35	""	""	""	""	""			1648.00	1105.80
2202	"3"	"31"	"0900"	"180"	"PASSAIC   "	"CLIFTON"	"NUMBER 13                "	"CD"	"84"	"41.7"	"58.3"	"0.0"	"199.0"	58.30	48.97	"84"	"28.6"	"50.0"	"21.4"	"216.8"	71.40	59.97	""	""	""	""	""			168.00	108.94
2203	"3"	"31"	"1920"	"   "	"PASSAIC   "	"HALEDON BORO"	""	"B "	"112"	"42.0"	"54.5"	"3.6"	"201.4"	58.10	65.07	"112"	"39.3"	"46.4"	"14.3"	"209.9"	60.70	67.98	""	""	""	""	""			224.00	133.05
2204	"3"	"31"	"1920"	"015"	"PASSAIC   "	"HALEDON BORO"	"HALEDON PUBLIC SCH       "	"B "	"112"	"42.0"	"54.5"	"3.6"	"201.4"	58.10	65.07	"112"	"39.3"	"46.4"	"14.3"	"209.9"	60.70	67.98	""	""	""	""	""			224.00	133.05
2205	"3"	"31"	"2100"	"   "	"PASSAIC   "	"HAWTHORNE"	""	"DE"	"170"	"23.5"	"74.1"	"2.4"	"210.8"	76.50	130.05	"171"	"17.5"	"42.1"	"40.4"	"233.0"	82.50	141.07	""	""	""	""	""			341.00	271.12
2206	"3"	"31"	"2100"	"090"	"PASSAIC   "	"HAWTHORNE"	"THOMAS JEFFERSON         "	"DE"	"31"	"9.7"	"90.3"	"0.0"	"219.3"	90.30	27.99	"31"	"0.0"	"41.9"	"58.1"	"252.2"	100.00	31.00	""	""	""	""	""			62.00	58.99
2207	"3"	"31"	"2100"	"100"	"PASSAIC   "	"HAWTHORNE"	"WASHINGTON               "	"DE"	"49"	"32.7"	"67.3"	"0.0"	"202.1"	67.30	32.97	"50"	"38.0"	"38.0"	"24.0"	"212.1"	62.00	31.00	""	""	""	""	""			99.00	63.97
2208	"3"	"31"	"2100"	"080"	"PASSAIC   "	"HAWTHORNE"	"ROOSEVELT                "	"DE"	"90"	"23.3"	"72.2"	"4.4"	"212.6"	76.60	68.94	"90"	"12.2"	"44.4"	"43.3"	"237.9"	87.70	78.93	""	""	""	""	""			180.00	147.87
2209	"3"	"31"	"2700"	"   "	"PASSAIC   "	"LITTLE FALLS TWP"	""	"FG"	"92"	"27.2"	"71.7"	"1.1"	"209.3"	72.80	66.97	"93"	"15.1"	"38.7"	"46.2"	"238.5"	84.90	78.95	""	""	""	""	""			185.00	145.93
2210	"3"	"31"	"2700"	"070"	"PASSAIC   "	"LITTLE FALLS TWP"	"SCHOOL  THREE "	"FG"	"92"	"27.2"	"71.7"	"1.1"	"209.3"	72.80	66.97	"93"	"15.1"	"38.7"	"46.2"	"238.5"	84.90	78.95	""	""	""	""	""			185.00	145.93
2211	"3"	"31"	"3640"	"   "	"PASSAIC   "	"NORTH HALEDON BORO"	""	"FG"	"62"	"24.2"	"69.4"	"6.5"	"213.9"	75.90	47.05	"62"	"14.5"	"43.5"	"41.9"	"236.9"	85.40	52.94	""	""	""	""	""			124.00	100.00
2212	"3"	"31"	"3640"	"060"	"PASSAIC   "	"NORTH HALEDON BORO"	"MEMORIAL E.S. "	"FG"	"62"	"24.2"	"69.4"	"6.5"	"213.9"	75.90	47.05	"62"	"14.5"	"43.5"	"41.9"	"236.9"	85.40	52.94	""	""	""	""	""			124.00	100.00
2213	"3"	"31"	"3970"	"   "	"PASSAIC   "	"PASSAIC CITY"	""	"A "	"1025"	"64.4"	"35.5"	"0.1"	"189.5"	35.60	364.90	"1026"	"48.8"	"39.9"	"11.3"	"198.6"	51.20	525.31	""	""	""	""	""			2051.00	890.21
2214	"3"	"31"	"3970"	"090"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 3 MARIO J DRAGO   "	"A "	"118"	"58.5"	"41.5"	"0.0"	"193.4"	41.50	48.97	"118"	"39.8"	"44.9"	"15.3"	"207.0"	60.20	71.03	""	""	""	""	""			236.00	120.00
2215	"3"	"31"	"3970"	"100"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 6 MARTIN L KING   "	"A "	"120"	"60.0"	"39.2"	"0.8"	"191.3"	40.00	48.00	"120"	"49.2"	"38.3"	"12.5"	"199.7"	50.80	60.96	""	""	""	""	""			240.00	108.96
2216	"3"	"31"	"3970"	"125"	"PASSAIC   "	"PASSAIC CITY"	"ETTA GERO NO 9           "	"A "	"141"	"68.1"	"31.9"	"0.0"	"187.5"	31.90	44.97	"141"	"56.0"	"39.0"	"5.0"	"190.6"	44.00	62.04	""	""	""	""	""			282.00	107.01
2217	"3"	"31"	"3970"	"130"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 10, ROOSEVELT E.S. "	"A "	"153"	"69.3"	"30.7"	"0.0"	"188.8"	30.70	46.97	"153"	"41.2"	"43.8"	"15.0"	"206.5"	58.80	89.96	""	""	""	""	""			306.00	136.93
2218	"3"	"31"	"3970"	"140"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 11 CRUISE MEMORIAL"	"A "	"239"	"77.0"	"23.0"	"0.0"	"182.7"	23.00	54.97	"240"	"68.8"	"26.7"	"4.6"	"181.3"	31.30	75.12	""	""	""	""	""			479.00	130.09
2219	"3"	"31"	"3970"	"120"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 8, PULASKI E.S. "	"A "	"70"	"51.4"	"48.6"	"0.0"	"194.2"	48.60	34.02	"70"	"41.4"	"47.1"	"11.4"	"204.0"	58.50	40.95	""	""	""	""	""			140.00	74.97
2220	"3"	"31"	"3970"	"080"	"PASSAIC   "	"PASSAIC CITY"	"NUMBER 1 THOMAS JEFFERSON"	"A "	"89"	"62.9"	"37.1"	"0.0"	"190.9"	37.10	33.01	"89"	"42.7"	"46.1"	"11.2"	"203.4"	57.30	50.99	""	""	""	""	""			178.00	84.01
2221	"3"	"31"	"3970"	"200"	"PASSAIC   "	"PASSAIC CITY"	"DAN RYAN SCHOOL #19"	"A "	"95"	"43.2"	"56.8"	"0.0"	"198.3"	56.80	53.96	"95"	"22.1"	"52.6"	"25.3"	"221.8"	77.90	74.00	""	""	""	""	""			190.00	127.96
2222	"3"	"31"	"4010"	"300"	"PASSAIC   "	"PATERSON"	"NUMBER 27                "	"A "	"102"	"55.9"	"42.2"	"2.0"	"196.2"	44.20	45.08	"102"	"36.3"	"40.2"	"23.5"	"213.2"	63.70	64.97	""	""	""	""	""			204.00	110.05
2223	"3"	"31"	"4010"	"090"	"PASSAIC   "	"PATERSON"	"NUMBER 5                 "	"A "	"103"	"68.0"	"32.0"	"0.0"	"186.6"	32.00	32.96	"106"	"51.9"	"38.7"	"9.4"	"196.1"	48.10	50.98	""	""	""	""	""			209.00	83.94
2224	"3"	"31"	"4010"	"220"	"PASSAIC   "	"PATERSON"	"NUMBER 18                "	"A "	"131"	"69.5"	"30.5"	"0.0"	"188.1"	30.50	39.95	"131"	"49.6"	"38.9"	"11.5"	"194.9"	50.40	66.02	""	""	""	""	""			262.00	105.97
2225	"3"	"31"	"4010"	"130"	"PASSAIC   "	"PATERSON"	"NUMBER 9                 "	"A "	"163"	"48.5"	"51.5"	"0.0"	"197.0"	51.50	83.94	"165"	"29.1"	"52.1"	"18.8"	"215.8"	70.90	116.98	""	""	""	""	""			328.00	200.93
2226	"3"	"31"	"4010"	"325"	"PASSAIC   "	"PATERSON"	"NORMAN S. WEIR           "	"A "	"19"	"36.8"	"63.2"	"0.0"	"204.8"	63.20	12.00	"19"	"10.5"	"21.1"	"68.4"	"248.1"	89.50	17.00	""	""	""	""	""			38.00	29.01
2227	"3"	"31"	"4010"	"150"	"PASSAIC   "	"PATERSON"	"NUMBER 11                "	"A "								"20"	"15.0"	"85.0"	"0.0"	"207.6"	85.00	17.00	""	""	""	""	""			20.00	17.00
2228	"3"	"31"	"4010"	"   "	"PASSAIC   "	"PATERSON"	""	"A "	"2006"	"62.8"	"36.8"	"0.4"	"190.0"	37.20	746.23	"2018"	"40.5"	"41.3"	"18.1"	"205.8"	59.40	1198.69	""	""	""	""	""			4024.00	1944.92
2229	"3"	"31"	"4010"	"061"	"PASSAIC   "	"PATERSON"	"URBAN LEADERSHIP"	"A "	"27"	"70.4"	"25.9"	"3.7"	"187.5"	29.60	7.99	"27"	"33.3"	"40.7"	"25.9"	"212.7"	66.60	17.98	""	""	""	""	""			54.00	25.97
2230	"3"	"31"	"4010"	"080"	"PASSAIC   "	"PATERSON"	"REV. DR. FRANK NAPIER JR. SCHOOL             "	"A "	"27"	"74.1"	"25.9"	"0.0"	"187.8"	25.90	6.99	"27"	"48.1"	"37.0"	"14.8"	"203.3"	51.80	13.98	""	""	""	""	""			54.00	20.97
2231	"3"	"31"	"4010"	"100"	"PASSAIC   "	"PATERSON"	"ACADEMY OF PERFORMING ARTS"	"A "	"27"	"74.1"	"25.9"	"0.0"	"179.2"	25.90	6.99	"27"	"51.9"	"37.0"	"11.1"	"189.9"	48.10	12.98	""	""	""	""	""			54.00	19.98
2232	"3"	"31"	"4010"	"050"	"PASSAIC   "	"PATERSON"	"NUMBER 1                 "	"A "	"35"	"25.7"	"68.6"	"5.7"	"210.3"	74.30	26.00	"35"	"5.7"	"45.7"	"48.6"	"244.8"	94.30	33.00	""	""	""	""	""			70.00	59.01
2233	"3"	"31"	"4010"	"043"	"PASSAIC   "	"PATERSON"	"ALEXANDER HAMILTON ACAD  "	"A "	"38"	"42.1"	"57.9"	"0.0"	"197.8"	57.90	22.00	"38"	"5.3"	"39.5"	"55.3"	"247.2"	94.80	36.02	""	""	""	""	""			76.00	58.02
2234	"3"	"31"	"4010"	"240"	"PASSAIC   "	"PATERSON"	"NUMBER 20                "	"A "	"40"	"77.5"	"22.5"	"0.0"	"181.2"	22.50	9.00	"40"	"55.0"	"35.0"	"10.0"	"187.9"	45.00	18.00	""	""	""	""	""			80.00	27.00
2235	"3"	"31"	"4010"	"180"	"PASSAIC   "	"PATERSON"	"NUMBER 14 E.S. "	"A "	"39"	"56.4"	"43.6"	"0.0"	"192.1"	43.60	17.00	"42"	"40.5"	"42.9"	"16.7"	"204.1"	59.60	25.03	""	""	""	""	""			81.00	42.03
2236	"3"	"31"	"4010"	"140"	"PASSAIC   "	"PATERSON"	"NUMBER 10                "	"A "	"43"	"81.4"	"18.6"	"0.0"	"185.9"	18.60	7.99	"43"	"48.8"	"32.6"	"18.6"	"201.6"	51.20	22.01	""	""	""	""	""			86.00	30.01
2237	"3"	"31"	"4010"	"120"	"PASSAIC   "	"PATERSON"	"NUMBER 8                 "	"A "	"53"	"83.0"	"17.0"	"0.0"	"181.3"	17.00	9.01	"53"	"49.1"	"35.8"	"15.1"	"201.7"	50.90	26.97	""	""	""	""	""			106.00	35.98
2238	"3"	"31"	"4010"	"190"	"PASSAIC   "	"PATERSON"	"NUMBER 15                "	"A "	"54"	"68.5"	"31.5"	"0.0"	"185.2"	31.50	17.01	"55"	"45.5"	"40.0"	"14.5"	"197.9"	54.50	29.97	""	""	""	""	""			109.00	46.98
2239	"3"	"31"	"4010"	"170"	"PASSAIC   "	"PATERSON"	"NUMBER 13                "	"A "	"55"	"76.4"	"23.6"	"0.0"	"186.3"	23.60	12.98	"55"	"49.1"	"40.0"	"10.9"	"191.5"	50.90	27.99	""	""	""	""	""			110.00	40.97
2240	"3"	"31"	"4010"	"070"	"PASSAIC   "	"PATERSON"	"NUMBER 3                 "	"A "	"64"	"60.9"	"39.1"	"0.0"	"188.7"	39.10	25.02	"64"	"42.2"	"40.6"	"17.2"	"209.3"	57.80	36.99	""	""	""	""	""			128.00	62.01
2241	"3"	"31"	"4010"	"290"	"PASSAIC   "	"PATERSON"	"NUMBER 26                "	"A "	"67"	"67.2"	"32.8"	"0.0"	"186.3"	32.80	21.97	"68"	"58.8"	"30.9"	"10.3"	"187.0"	41.20	28.01	""	""	""	""	""			135.00	49.99
2242	"3"	"31"	"4010"	"250"	"PASSAIC   "	"PATERSON"	"NUMBER 21                "	"A "	"68"	"52.9"	"47.1"	"0.0"	"195.2"	47.10	32.02	"68"	"45.6"	"42.6"	"11.8"	"198.6"	54.40	36.99	""	""	""	""	""			136.00	69.02
2243	"3"	"31"	"4010"	"310"	"PASSAIC   "	"PATERSON"	"NUMBER 28 E.S. "	"A "	"68"	"73.5"	"26.5"	"0.0"	"184.4"	26.50	18.02	"69"	"65.2"	"27.5"	"7.2"	"185.6"	34.70	23.94	""	""	""	""	""			137.00	41.96
2244	"3"	"31"	"4010"	"160"	"PASSAIC   "	"PATERSON"	"NUMBER 12                "	"A "	"69"	"72.5"	"27.5"	"0.0"	"186.2"	27.50	18.97	"69"	"50.7"	"39.1"	"10.1"	"194.6"	49.20	33.94	""	""	""	""	""			138.00	52.92
2245	"3"	"31"	"4010"	"312"	"PASSAIC   "	"PATERSON"	"MARTIN LUTHER KING       "	"A "	"69"	"40.6"	"59.4"	"0.0"	"199.6"	59.40	40.98	"69"	"23.2"	"60.9"	"15.9"	"218.5"	76.80	52.99	""	""	""	""	""			138.00	93.97
2246	"3"	"31"	"4010"	"316"	"PASSAIC   "	"PATERSON"	"NEW ROBERTO CLEMENTE"	"A "	"69"	"68.1"	"31.9"	"0.0"	"189.4"	31.90	22.01	"70"	"25.7"	"57.1"	"17.1"	"213.2"	74.20	51.94	""	""	""	""	""			139.00	73.95
2247	"3"	"31"	"4010"	"230"	"PASSAIC   "	"PATERSON"	"NUMBER 19 E.S. "	"A "	"70"	"52.9"	"47.1"	"0.0"	"193.1"	47.10	32.97	"71"	"32.4"	"46.5"	"21.1"	"212.5"	67.60	47.99	""	""	""	""	""			141.00	80.96
2248	"3"	"31"	"4010"	"311"	"PASSAIC   "	"PATERSON"	"NUMBER 29 E.S. "	"A "	"72"	"48.6"	"51.4"	"0.0"	"195.0"	51.40	37.00	"72"	"33.3"	"56.9"	"9.7"	"205.5"	66.60	47.95	""	""	""	""	""			144.00	84.96
2249	"3"	"31"	"4010"	"047"	"PASSAIC   "	"PATERSON"	"EDWARD W KILPATRICK"	"A "	"79"	"73.4"	"26.6"	"0.0"	"180.6"	26.60	21.01	"79"	"57.0"	"20.3"	"22.8"	"194.7"	43.10	34.04	""	""	""	""	""			158.00	55.06
2250	"3"	"31"	"4010"	"060"	"PASSAIC   "	"PATERSON"	"NUMBER 2                 "	"A "	"80"	"71.3"	"28.8"	"0.0"	"184.7"	28.80	23.04	"79"	"51.9"	"31.6"	"16.5"	"196.7"	48.10	37.99	""	""	""	""	""			159.00	61.03
2251	"3"	"31"	"4010"	"280"	"PASSAIC   "	"PATERSON"	"NUMBER 25                "	"A "	"81"	"51.9"	"45.7"	"2.5"	"194.1"	48.20	39.04	"81"	"30.9"	"44.4"	"24.7"	"218.1"	69.10	55.97	""	""	""	""	""			162.00	95.01
2252	"3"	"31"	"4010"	"270"	"PASSAIC   "	"PATERSON"	"NUMBER 24                "	"A "	"82"	"75.6"	"24.4"	"0.0"	"185.2"	24.40	20.00	"82"	"45.1"	"42.7"	"12.2"	"198.5"	54.90	45.01	""	""	""	""	""			164.00	65.02
2253	"3"	"31"	"4010"	"315"	"PASSAIC   "	"PATERSON"	"ROBERTO CLEMENTE E.S. "	"A "	"92"	"59.8"	"39.1"	"1.1"	"192.0"	40.20	36.98	"92"	"25.0"	"35.9"	"39.1"	"228.9"	75.00	69.00	""	""	""	""	""			184.00	105.98
